Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-01-16,702.118,731.345,499.722,407.879,572.479,372.187,370.358,721.026,536.300,601.989,379.555,707.253,396.426,431.719,673.380,437.466,1776.054,579.004,786.635,823.342,573.340,731.023,459.183,691.174,656.191,522.514,432.571,709.291,427.699,692.226,394.736,733.623,384.296,421.675,359.968,382.672,390.594,735.798,785.151,634.976,737.346,437.466,735.798,572.479,382.672,104.907,81.622,54.560,701.381
2022-02-16,593.820,1157.597,602.177,551.761,1604.554,349.092,346.445,2321.551,571.855,555.144,346.707,564.740,491.881,574.061,605.259,512.472,1689.437,1161.318,822.502,2613.612,770.556,1654.100,508.584,540.157,574.330,578.437,556.070,597.681,504.911,571.718,500.966,1161.165,487.450,507.351,343.800,499.776,571.545,1158.358,2151.539,559.852,1155.671,545.350,1604.554,571.718,487.450,195.729,69.740,59.461,819.786
2022-03-16,998.162,1120.342,962.493,869.451,2671.789,532.781,413.284,2175.326,1044.699,545.257,786.516,623.262,691.555,1043.304,1067.322,618.462,2465.717,1352.587,780.816,1521.270,1047.991,1489.936,773.391,613.626,633.293,1060.657,662.658,1066.011,636.607,776.235,1047.748,1047.277,692.050,614.288,366.931,787.591,627.315,1621.965,1585.450,618.677,1618.013,533.099,1585.450,787.591,545.257,169.943,84.421,58.446,932.929
2022-04-16,738.276,575.701,734.887,926.526,1102.091,415.035,228.334,826.834,575.923,367.535,815.258,442.653,557.904,575.918,1041.143,416.036,1272.887,768.425,451.641,1025.786,748.247,820.067,484.090,435.405,471.085,630.925,570.474,1515.525,443.945,482.451,574.813,766.326,850.026,836.544,201.645,575.987,368.957,827.207,1598.723,484.341,1767.688,369.752,1041.143,575.923,369.752,158.999,87.953,56.467,654.810
2022-05-16,630.211,440.124,495.040,709.509,971.115,331.367,189.329,514.709,390.849,333.203,532.142,349.798,390.289,436.155,728.027,327.887,1168.587,798.488,353.944,1110.244,612.659,636.080,371.531,330.926,634.102,475.024,631.469,1130.714,334.513,367.952,584.610,642.518,642.375,637.731,176.386,382.577,273.884,495.512,913.370,398.079,1139.217,329.832,913.370,495.040,329.832,177.542,96.227,64.113,514.452
2022-06-16,354.797,271.033,278.479,367.743,561.638,227.122,163.481,346.288,242.828,230.962,341.599,346.411,271.022,235.488,544.246,221.906,519.316,531.539,230.939,978.995,346.688,350.538,233.834,224.037,354.070,262.581,416.346,452.852,224.356,242.457,345.183,415.033,413.749,346.614,153.652,233.227,164.220,271.046,392.465,264.043,586.154,230.770,519.316,278.479,224.037,160.957,86.312,69.438,322.643
2022-07-16,255.998,242.160,244.412,256.935,313.237,195.343,147.067,254.395,207.821,207.208,244.025,255.363,242.856,207.291,299.056,186.029,316.224,288.272,204.875,434.700,255.040,255.044,207.373,186.032,255.694,213.794,271.518,278.565,185.380,208.879,250.033,287.738,289.812,252.328,144.521,206.589,145.978,234.093,260.853,225.914,299.055,205.508,289.812,244.025,186.029,124.002,104.412,79.597,233.714
